hostid,host,horder,hfamily,longevity,bodyMass,bodyLength,litterpy,littersize,weaning,gestation,smaturity,georange,nocturnal,diurnal,migratory,status,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,diet_entropy,forest,savanna,shrubland,grassland,wetlands,rocky,desert,cave_subterranean,marine_neritic,marine_oceanic,marine_intertidal,marine_coastal,artifical,habitat_breadth,samplingEffort,evol_dist_fp,evol_dist_es,temp_min,temp_max,temp_avg,rain_min,rain_max,rain_avg,pop,snowice,barren,shrubs,urban,trees_evergreen,trees_deciduous,trees_needle,trees_other,veg_herbal,veg_managed,veg_flooded,crop,pasture,mamdiv,land_cover_entropy,urban_agri_entropy
3433010,tachyglossus aculeatus,monotremata,tachyglossidae,600.0,4499.97,375.0,0.58,1.0,200.0,22.0,556.85,7766679.886,1,1,0,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,5,720,166.2,166.2,13.3475,29.4972,22.2306541666667,7.424595,66.26645,30.954162125,14990255.872309,0.0,20.42013889,40.34659722,0.003194444,0.0,0.122430556,0.0,4.152361111,6.489166667,0.192986111,0.000694444,0.0,0.281135,28.0,1.11227945960166,0.72132942567861
3433020,didelphis marsupialis,didelphimorphia,didelphidae,84.0,1134.75,402.7,2.0,6.2,94.0,12.0,200.88,9324399.945,1,0,0,wild,20,0,0,0,30,30,0,0,0,20,1.3661588475692,1,0,1,0,0,0,0,0,0,0,0,0,1,3,418,28.44067241,22.503125,25.1714,27.044,26.1633916666667,45.7028,318.8,179.868291666667,157802634.52376,0.0,0.027222222,0.154375,0.011041667,85.99881944,0.057291667,0.002986111,1.542013889,0.437222222,3.518819444,0.448819444,0.006443,0.037709,180.0,0.332577324102634,0.432043471012436
3433026,philander opossum,didelphimorphia,didelphidae,52.9,425.81,265.6,3.0,4.6,82.0,71.5,220.25,5893332.054,1,1,0,wild,30,30,20,0,10,0,10,0,0,0,1.50478828368119,1,0,1,0,0,0,0,0,0,0,0,0,1,3,169,28.94067241,35.90625,25.148,27.2762,26.236575,44.1808,310.322,172.099791666667,85710721.534126,0.0,0.025069444,0.171111111,0.013888889,86.78631944,0.052361111,0.002222222,1.370555556,0.344861111,3.552708333,0.487430556,0.006623,0.033827,178.0,0.32171476920298,0.445816307079132
3433081,sarcophilus harrisii,dasyuromorphia,dasyuridae,156.7,8202.25,557.86,1.0,3.0,243.0,26.0,777.31,64284.13469,1,0,0,wild,0,0,0,0,0,100,0,0,0,0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,1,5,138393,27.90634652,24.059375,6.11018,14.7624,10.3650691666667,45.97055,129.7575,89.0316208333333,611364.160384,0.0,0.007222222,1.959583333,0.312083333,52.64826389,6.854652778,0.377430556,4.805555556,3.425833333,7.328541667,0.18375,0.008363,0.157158,34.0,1.17907589397106,0.377121049840476
3433091,macropus agilis,diprotodontia,macropodidae,202.8,11815.75,646.01,1.8,1.01,214.0,29.0,404.77,1325767.608,1,1,0,wild,0,0,0,0,0,0,0,0,0,100,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,75,14.20326372,9.111981201,21.4685,30.5609,26.9370166666667,1.24375,250.319,79.466793,449715.268326,0.0,0.803194444,35.644375,0.00875,0.485694444,0.973541667,0.0,32.95090278,2.752777778,0.583611111,0.008402778,1.8e-05,0.021418,47.0,1.01621995308198,0.294432460715847
3433097,macropus fuliginosus,diprotodontia,macropodidae,278.5,25564.7,1585.5,1.0,1.0,540.0,30.0,708.84,1607057.795,1,1,0,wild,0,0,0,0,0,0,0,0,0,100,0.0,1,1,1,1,0,0,0,0,0,0,0,0,1,5,207,10.43326372,5.336981201,11.1295,25.575,18.3712916666667,14.96075,36.05315,26.2209916666666,6312302.545204,0.0,10.07097222,45.82236111,0.055277778,0.020555556,0.568541667,0.0,6.810486111,4.240347222,6.593402778,0.002152778,0.014838,0.48418,25.0,1.24482481847786,0.309897059725891
3433099,macropus giganteus,diprotodontia,macropodidae,300.0,33409.89,876.16,1.0,1.0,319.0,36.0,704.86,2231237.855,1,1,0,wild,0,0,0,0,0,0,0,0,0,100,0.0,1,1,1,1,0,0,0,0,0,0,0,0,1,5,399,10.43326372,5.336981201,11.7925,27.0214,20.138,21.452,79.4135,46.7203,5503991.261118,0.0,1.679305556,28.98958333,0.059513889,0.335972222,1.375555556,0.0,11.77305556,4.622152778,3.249027778,0.018125,0.0155,0.629637,38.0,1.35141933920648,0.56547534671751
3433101,macropus parryi,diprotodontia,macropodidae,168.0,12629.83,2133.6,1.29,1.0,365.0,36.0,763.62,362773.5425,1,1,0,wild,0,0,0,0,0,0,0,0,0,100,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,14,14.25326372,9.323962402,14.4718,26.4903,21.0237416666667,26.5492,124.843,64.4014916666667,68349.967086,0.0,0.16125,16.15576389,0.188611111,8.155347222,3.923680556,0.0,49.45583333,4.155277778,1.739027778,0.054513889,0.03105,0.59197,63.0,1.29367430871654,0.93030068072518
3433103,macropus robustus,diprotodontia,macropodidae,288.0,25978.92,1200.0,1.31,1.0,351.0,32.0,714.3,6349650.736,1,1,0,wild,0,0,0,0,0,0,0,0,0,100,0.0,1,1,1,1,0,0,0,0,0,0,0,0,1,5,312,9.633263717,4.536981201,14.0712,30.0339,22.765575,5.93992,70.049,30.4926275833333,4243019.934638,0.0,23.79857639,42.913958335,0.001875,0.0,0.071215278,0.0,4.433229167,8.4097916665,0.140625,0.0,0.0,0.381871,28.0,1.13479463216705,0.604033312975273
3433107,macropus rufus,diprotodontia,macropodidae,360.0,38968.39,925.0,1.36,1.0,360.0,33.0,695.03,5360863.418,1,1,0,wild,0,0,0,0,0,0,0,0,0,100,0.0,0,1,1,1,0,0,1,0,0,0,0,0,1,5,293,9.633263717,4.536981201,13.454,30.3426,22.6281791666667,5.751615,50.65955,24.7344508333333,3563938.810656,0.0,33.347743055,45.83597222,0.0,0.0,0.0060763885,0.0,2.211493056,9.3177083335,0.045833333,0.0,0.0,0.399297,26.5,1.06515794716353,0.331551701312366
3433117,thylogale billardierii,diprotodontia,macropodidae,120.0,5865.86,1250.0,1.0,1.0,202.0,29.0,418.85,66448.23681,1,1,0,wild,0,0,0,0,0,0,0,0,0,100,0.0,1,0,1,1,0,0,0,0,0,0,0,0,1,4,154,12.57528392,10.58339844,6.11018,14.7624,10.3650691666667,45.97055,129.7575,89.0316208333333,611364.160384,0.0,0.007222222,1.959583333,0.312083333,52.64826389,6.854652778,0.377430556,4.805555556,3.425833333,7.328541667,0.18375,0.008363,0.157158,34.0,1.17907589397106,0.377121049840476
3433123,wallabia bicolor,diprotodontia,macropodidae,201.6,14999.95,746.25,1.4,1.04,256.0,36.0,490.72,1212921.515,1,0,0,wild,0,0,0,0,0,0,0,0,0,100,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,163,14.51104149,10.19584961,11.0165,25.1548,18.6821625,30.3336,95.673,58.9579,5237945.525937,0.0,0.080694444,11.56895833,0.387222222,8.155347222,2.554236111,0.0,19.90520833,4.177083333,7.618194444,0.032847222,0.034574,0.347999,49.0,1.67817542069001,0.40810133090346
3433129,pseudocheirus peregrinus,diprotodontia,pseudocheiridae,121.2,895.22,325.0,1.5,2.0,180.0,26.312,375.27,916201.5828,1,0,0,wild,0,0,0,0,0,0,20,10,0,70,0.801818552543337,1,1,0,0,0,0,0,0,0,0,0,0,1,3,131,39.17265087,38.70859375,9.4871,22.9554,16.3113558333333,35.8909,106.333,67.5492583333333,5818269.630273,0.0,0.045694444,7.922430556,0.632291667,18.21055556,3.177638889,0.001666667,18.23583333,3.929027778,7.328541667,0.070486111,0.028756,0.271448,52.0,1.67350485579813,0.480009834683664
3433135,trichosurus vulpecula,diprotodontia,phalangeridae,190.8,2685.39,472.78,1.5,1.03,204.0,17.0,420.91,2704378.251,1,0,0,wild,0,0,0,0,0,0,20,0,20,60,0.950270539233235,1,1,0,0,0,0,0,0,0,0,0,0,1,3,148433,44.92265087,47.3171875,12.5509,27.205,20.8384291666666,18.1622,102.562,54.3370791666667,6910888.116253,0.0,0.449513889,25.35590278,0.051319444,0.888055556,1.5075,0.0,18.28965278,4.394166667,2.3,0.010486111,0.009792,0.361942,43.0,1.31316478853729,0.52915830369805
3433143,perameles nasuta,peramelemorphia,peramelidae,67.2,720.26,508.0,2.92,2.565,66.0,12.0,139.04,411183.1361,1,0,0,wild,70,10,10,0,0,0,0,0,0,10,0.940447988655326,1,0,1,1,0,0,0,0,0,0,0,0,1,4,64,22.19750036,20.484375,11.7099,23.1484,17.8651916666667,39.9202,119.601,76.2099166666667,3869034.949215,0.0,0.053402778,6.498819444,0.938680556,41.03645833,3.251319444,0.004444444,14.20972222,2.864166667,5.532708333,0.117777778,0.01601,0.193588,61.0,1.39952518207887,0.626905404128434
3433158,bradypus tridactylus,pilosa,bradypodidae,480.0,4375.8,546.36,1.0,1.0,38.0,141.0,1368.5,1042617.963,1,1,0,wild,0,0,0,0,0,0,0,0,0,100,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,180,28.31294797,29.009375,25.4343,27.0681,26.2237416666667,51.0196,363.997,179.357183333333,2318471.623308,0.0,0.003888889,0.115902778,0.0,97.473125,0.001388889,0.0,0.109375,0.099652778,0.908958333,0.369861111,0.001904,0.003204,189.0,0.103512740604228,0.627645697596885
3433160,bradypus variegatus,pilosa,bradypodidae,480.0,4136.36,600.0,1.05,1.0,31.5,161.1,1338.333333,9792570.609,1,1,0,wild,0,0,0,0,0,0,0,0,0,100,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,602,28.31294797,29.009375,24.902,27.0284,26.0404916666667,25.2056,306.607,164.597425,199066360.983635,0.0,0.053263889,0.694097222,0.015902778,56.70340278,0.246041667,0.000902778,7.599583333,0.69625,13.97159722,0.282152778,0.017012,0.121761,163.0,0.911334434562053,0.162688055051785
3433164,choloepus hoffmanni,pilosa,megalonychidae,492.0,5893.5,640.0,0.745,1.0,21.0,350.0,1473.2,1648181.626,1,0,0,wild,0,0,0,0,0,0,30,0,0,70,0.610864302054894,1,0,1,1,0,0,0,0,0,0,0,0,0,3,23074,28.61294797,29.309375,24.4996,26.8029,25.9624041666667,55.36595,295.5095,176.261,24958130.360683,0.0,0.014027778,0.167638889,0.019166667,86.13118056,0.047152778,0.004027778,1.659097222,0.266527778,4.635555556,0.522152778,0.009716,0.125067,189.0,0.370927298252391,0.466946934017876
3433170,dasypus novemcinctus,cingulata,dasypodidae,276.0,3949.01,442.79,1.0,4.0,137.0,133.0,511.16,18207315.62,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,1,5,118671,70.88794797,87.4375,22.7757,27.0556,25.036325,29.43005,258.541,130.998200541667,444276472.06819,0.0,0.092291667,1.547465278,0.0442708335,17.02517361,0.5715625,0.0027430555,9.366736111,1.821076389,17.344756945,0.2205555555,0.039358,0.1715825,141.5,1.40956931981346,0.153806404935139
3433178,erinaceus europaeus,eulipotyphla,erinaceidae,168.0,777.95,237.17,1.6,4.22,42.0,30.0,265.8,3809039.022,1,0,0,wild,80,10,10,0,0,0,0,0,0,0,0.639031859650177,1,0,1,1,0,0,0,0,0,0,0,0,1,4,228311,28.31709527,24.48710938,-1.078225,17.7964,8.02562203333333,34.89055,82.9097,57.982325,363347432.364138,0.0,6.1013541665,0.1002430555,0.5388194445,0.0,5.829722222,5.424375,18.36677083,1.290659722,27.80704861,0.147743056,0.197709,0.0863165,49.5,1.52663980278997,0.186341518939972
3433184,atelerix albiventris,eulipotyphla,erinaceidae,136.8,293.44,159.29,1.0,4.49,44.0,35.0,72.0,7028364.294,1,0,0,semi_domestic,20,10,30,0,10,0,20,0,0,10,1.69574253416963,0,1,1,1,0,0,0,0,0,0,0,0,1,4,743,33.01709527,45.97421875,24.3538,30.2363,27.3451916666667,0.24375,192.879,70.3732518333333,280319618.200714,0.0,0.225416667,12.25576389,0.021666667,0.023194444,1.772986111,0.0,19.03236111,2.838333333,26.25694444,0.005,0.096164,0.384133,102.0,1.3530497286447,0.107263083964091
3433198,talpa europaea,eulipotyphla,talpidae,84.0,87.53,129.99,1.15,3.99,31.0,28.0,335.48,6445070.859,1,1,0,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,1,4,752,38.15448266,37.06210938,-5.25746,18.4976,6.329895,31.7073,78.5694,52.4784166666667,513743802.02741,0.0,3.1308333335,0.0287847225,0.4678125,0.0,7.958298611,4.5565972225,18.171875,0.725763889,45.720034725,0.1380208335,0.2620945,0.104396,55.0,1.28561023499478,0.126678160136579
3433204,suncus murinus,eulipotyphla,soricidae,38.9,43.76,126.36,9.8,3.05,19.0,30.0,32.44,9425444.587,1,0,0,wild,80,0,0,0,10,10,0,0,0,0,0.639031859650177,1,1,1,1,1,0,0,0,0,0,0,0,1,6,1294,14.7329216,35.18710938,19.0806,28.0654,25.33165,9.520765,292.1525,121.035948333333,1820976305.97273,0.0,0.044305556,2.654930556,0.211666667,8.758055556,0.852986111,0.020347222,6.115486111,0.424513889,39.09027778,0.081597222,0.293963,0.021101,83.0,1.09458537393278,0.0961633165738958
3433219,blarina brevicauda,eulipotyphla,soricidae,36.0,18.56,120.82,3.0,5.73,23.0,17.0,71.19,4106919.95,1,1,0,wild,40,0,0,0,30,0,0,0,0,30,1.08889997534522,1,0,1,0,1,0,0,0,0,0,0,0,0,3,314,28.82810017,35.71855469,-8.772075,20.9668,6.68750441666667,35.3341,106.558,72.5673625,141774689.96526,0.0,0.0325,0.180520833,0.1624305555,0.0144791665,4.751180556,2.310277778,10.753506945,5.710763889,27.8825,0.0765625,0.2204505,0.0428645,51.0,1.34194540380421,0.110580052504244
3433233,tupaia glis,scandentia,tupaiidae,150.0,132.43,185.0,2.5,2.22,36.0,46.0,122.77,190363.1167,0,1,0,wild,90,0,0,0,0,0,0,0,0,10,0.325082973391448,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1242,52.26602927,53.7234375,25.4865,27.1014,26.3456333333333,117.445,379.536,211.68725,15650958.190017,0.0,0.029305556,0.332013889,0.165625,30.78034722,0.522222222,0.015555556,1.23125,0.029583333,34.73923611,0.361666667,0.305283,0.003939,176.0,0.914565226773799,0.136722483937322
3433241,cynopterus sphinx,chiroptera,pteropodidae,121.2,44.71,98.99,2.0,1.5,42.0,120.0,312.99,6456511.57,1,0,1,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,172660,9.369211401,9.967138672,19.2452,28.9846,25.6370083333333,6.28296,295.8985,111.546795833333,1427695189.29812,0.0,0.046180556,2.820694444,0.239236111,7.089375,1.596527778,0.038958333,6.265069444,0.465138889,50.78527778,0.032916667,0.369865,0.018967,100.0,0.991605161723456,0.0808413566289228
3433245,pteropus alecto,chiroptera,pteropodidae,236.4,610.13,254.6,1.0,1.2,89.17,166.929,612.314,1427134.855,1,0,1,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,178623,11.42302025,14.15544434,21.5873,29.6736,26.635,2.35605,252.001,85.1751936666667,4591126.825243,0.0,0.449513889,30.23680556,0.015694444,1.283888889,0.610416667,0.0,31.27479167,1.985347222,0.971736111,0.036319444,0.000168,0.135672,52.0,1.05116205789555,0.567131000022353
3433247,pteropus poliocephalus,chiroptera,pteropodidae,283.2,702.78,272.59,1.0,1.0,120.0,190.0,536.12,249322.5639,1,0,1,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,138,6.356353583,8.527722168,10.0435,22.526,16.7957108333333,41.5145,113.506,74.627975,2119620.998786,0.0,0.05625,3.112152778,1.173263889,41.65548611,1.958819444,0.004097222,8.825486111,3.813263889,5.532708333,0.184861111,0.015997,0.163738,64.0,1.28994237348103,0.686220285137565
3433249,pteropus temminckii,chiroptera,pteropodidae,276.086,527.573,293.405,1.0,1.0,122.715,164.48,572.354,26749.12755,1,0,1,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8.206353583,8.188861084,25.0712,26.1091,25.6783833333333,108.272,367.333,214.490083333333,77641.649663,0.0,0.0066666665,0.050729167,0.024027778,32.18951389,0.001388889,0.0029166665,1.4769791665,0.0425,18.20392361,0.762673611,0.157693,0.0052165,34.0,0.866545095823403,0.226814264103318
3433251,pteropus hypomelanus,chiroptera,pteropodidae,243.6,435.61,204.9,1.0,1.0,94.86,195.0,377.57,524209.4299,1,0,0,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,196,11.42302025,14.15544434,24.4502,25.9234,25.2397,82.9516,329.066,204.838416666667,35304589.430184,0.0,0.012986111,0.3903819445,0.084861111,21.572881945,0.0259375,0.0153125,0.845798611,0.0153125,20.343194445,0.396736111,0.293819,0.004184,67.0,0.925181690138508,0.194196643854581
3433255,rousettus aegyptiacus,chiroptera,pteropodidae,300.0,134.0,167.37,2.0,1.07,56.0,116.0,315.68,4071364.749,1,0,1,wild,0,0,0,0,0,0,60,40,0,0,0.673011667009257,1,1,1,1,0,0,1,1,0,0,0,0,1,7,58134,3.238953185,6.473388672,20.1427,25.5126,22.9988958333333,7.00151,167.539,79.14674625,284715438.754428,0.0,0.181909722,8.381875,0.0419444445,2.069340278,1.8143402775,0.000902778,9.020902778,1.2622222225,18.047118055,0.027986111,0.06689,0.2124755,123.0,1.48723737814114,0.114494764841464
3433257,rousettus leschenaultii,chiroptera,pteropodidae,168.0,84.88,134.997,2.0,1.04,52.34,115.0,322.24,6764789.855,1,0,1,wild,0,0,0,0,0,0,60,40,0,0,0.673011667009257,1,0,0,0,0,0,0,1,0,0,0,0,1,3,688,3.238953185,6.473388672,18.3967,29.0908,25.5556791666666,6.327115,283.3245,106.48040375,1590376088.51883,0.0,0.0410763885,3.320104167,0.2847916665,5.221736111,1.3734375,0.0420833335,7.3314583335,0.5290625,52.449270835,0.0377083335,0.380567,0.0233735,90.5,0.971688943194981,0.0854675786435012
3433266,megaderma lyra,chiroptera,megadermatidae,168.0,39.27,73.99,1.0,1.0,44.58,150.0,620.76,6042090.923,1,0,0,wild,40,30,20,10,0,0,0,0,0,0,1.27985422583367,1,0,1,0,0,1,0,1,0,0,0,0,1,5,126628,37.28391136,39.84052734,18.3099,29.6679,25.5558333333333,5.53085,282.009,102.248166666667,1469940361.59316,0.0,0.0461111115,3.3806597225,0.251111111,2.9080208335,1.7575347225,0.0466319445,7.4175347225,0.5503819445,59.859583335,0.0277083335,0.398574,0.0244615,88.5,0.863409918826792,0.0740026916090064
3433274,artibeus jamaicensis,chiroptera,phyllostomidae,230.6,43.63,78.3,2.0,1.0,62.1,106.0,333.22,1559896.275,1,0,0,wild,10,0,0,0,0,0,80,10,0,0,0.639031859650177,1,0,1,0,0,1,0,1,0,0,0,0,1,5,1678,4.027139665,3.413221693,22.33045,26.802,24.8689833333334,25.40835,278.702,128.296845833333,99371951.53214,0.0,0.0802083335,0.0810069445,0.074513889,16.328506945,0.979548611,0.7366666665,9.953368058,3.286979167,28.31559028,0.1399652775,0.2203165,0.23074,132.5,1.36648461752218,0.139360249486599
3433286,phyllostomus hastatus,chiroptera,phyllostomidae,216.0,91.44,107.0,1.0,1.0,72.82,120.0,730.0,12629828.57,1,0,1,wild,40,0,50,0,0,0,10,0,0,0,0.943348392329039,1,1,0,0,0,0,0,0,0,0,0,0,1,3,185,17.92379922,17.51737671,24.8796,27.0151,26.0108416666667,28.6262,303.985,161.576616666667,232697840.038199,0.0,0.072916667,0.846388889,0.016805556,56.39729167,0.232916667,0.000902778,6.654930556,0.78375,10.19305556,0.317222222,0.015733,0.114101,168.0,0.861483798446673,0.215549926786268
3433294,desmodus rotundus,chiroptera,phyllostomidae,350.4,33.16,78.0,2.0,1.055555556,274.0,189.0,285.0,17726517.72,1,0,0,wild,0,100,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,73887,20.11861403,22.06950684,23.0808,26.7466,25.2344583333333,21.9331,269.883,134.564883333333,406665954.522854,0.0,0.1389583335,2.9446875,0.0322569445,23.27611111,0.428125,0.001111111,6.874826389,1.4087847225,13.0490625,0.2152083335,0.026321,0.157054,146.0,1.36530466598495,0.175996665582524
3433300,miniopterus schreibersii,chiroptera,vespertilionidae,264.0,9.5,57.5,1.0,0.995,66.0,100.0,666.44,3707970.897,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,1,5,1139,17.85046294,32.23901367,2.853025,22.3085,11.9518516666667,19.88145,82.103,50.2994791666667,300447210.33975,0.0,6.7483680555,6.0203472225,0.642673611,0.0,4.2418055555,0.7496527775,6.738298611,1.9094791665,45.145694445,0.0116319445,0.2805135,0.165543,62.0,1.33052401189713,0.136145180869104
3433304,myotis velifer,chiroptera,vespertilionidae,135.96,9.82,70.9,1.0,0.995,43.0,65.0,420.91,1953954.931,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,4,271,9.393438925,23.11950684,10.74495,27.176,18.6980679166667,9.955645,99.9894,43.43019875,92877405.720981,0.0,0.2396180555,15.53138889,0.1122569445,0.0146527775,0.1384375,2.7338194445,12.83267361,12.745520835,14.573958335,0.001423611,0.1231035,0.4388715,84.0,1.5971828157825,0.221346943874273
3433309,tadarida brasiliensis,chiroptera,molossidae,180.0,12.61,41.49,1.0,1.055,54.24,78.0,400.26,13833395.32,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,1,1,0,0,0,0,1,6,902,13.15076454,19.79450684,11.5442,25.1768,18.5508216666667,13.2917,134.391,69.229905,511002243.132355,0.0,0.3994444445,8.2126041665,0.152465278,0.5290625,0.5494444445,0.0247222225,9.7417708335,4.7596180555,17.25704861,0.0595138885,0.0692385,0.28469,79.0,1.50438750283371,0.178654388280589
3433313,antrozous pallidus,chiroptera,vespertilionidae,177.6,22.24,72.5,1.0,2.0,50.0,62.0,365.0,4367598.171,1,0,1,wild,80,0,20,0,0,0,0,0,0,0,0.500402423538188,1,0,1,0,0,1,0,1,0,0,0,0,0,4,282,14.38612185,21.81950684,5.91794,23.8097,15.0106083333333,8.80766,69.0976,33.7662333333333,133308974.480557,0.0,0.4453819445,28.876145835,0.091527778,0.016388889,0.106527778,4.4111805555,10.296979165,13.862638885,7.443923611,0.0021527775,0.045533,0.4213805,79.0,1.498998655675,0.305256614715627
3433321,lemur catta,primates,lemuridae,447.6,2626.48,425.0,1.0,1.18,126.51,134.74,831.62,100077.9947,1,1,0,wild,0,0,0,0,0,0,80,0,0,20,0.500402423538188,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1496,23.67554693,34.82646484,19.3058,26.0214,22.9434583333333,12.703,164.805,66.3659416666667,1350308.83588,0.0,0.085069444,15.82486111,0.006111111,0.239930556,3.657222222,0.0,44.56680556,21.17,4.301458333,0.008472222,0.035607,0.49061,37.0,1.3236178199862,0.392823690167575
3433329,varecia variegata,primates,lemuridae,472.8,3849.99,547.35,1.0,2.23,90.73,102.5,701.52,9736.353902,1,1,0,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,588,23.67554693,34.82646484,19.05865,24.61865,22.1074333333333,80.6631,358.062,195.728379166667,1165542.2969,0.0,0.0,6.829652778,0.0025,54.14041667,2.991388889,0.000902778,13.23736111,2.704583333,18.371875,0.107361111,0.022064,0.142141,70.0,1.32072431847155,0.0906296204611491
3433341,otolemur crassicaudatus,primates,galagidae,272.4,1500.0,335.0,1.0,1.5,97.965,133.0,621.33,5610182.276,1,0,0,wild,20,0,0,0,0,0,20,60,0,0,0.950270539233235,1,1,1,0,0,0,0,0,0,0,0,0,1,4,350,27.86126122,34.25292969,19.0702,24.7442,22.6376666666667,0.280645,201.138,84.3485453333333,137646661.504552,0.0,0.0275,10.027465275,0.0151041665,5.9321527775,16.638159725,0.0026388885,39.530520835,1.0033680555,14.59434028,0.0566319445,0.055136,0.4175215,129.0,1.49008709942573,0.182586269136986
3433345,galago senegalensis,primates,galagidae,226.0,215.2,160.0,2.0,1.5,93.93,126.98,330.37,8388328.002,1,0,0,wild,40,0,0,0,0,0,0,60,0,0,0.673011667009257,1,1,1,0,0,0,0,0,0,0,0,0,0,3,303,27.86126122,34.25292969,23.819,30.1901,27.1263541666667,0.2694555,189.038,70.2697940625,354253431.032705,0.0,0.262291667,10.39798611,0.020555556,0.027083333,1.590902778,0.0,17.59166667,3.740833333,25.85722222,0.005069444,0.101157,0.335309,100.0,1.36643084147921,0.101597649674892
3433352,nycticebus coucang,primates,lorisidae,318.0,924.55,300.0,1.0,1.035,181.21,191.09,660.82,630919.6257,1,0,0,wild,40,30,10,0,0,0,20,0,0,0,1.27985422583367,1,0,1,0,0,0,0,0,0,0,0,0,1,3,426,32.02792788,35.40292969,26.03155,27.49205,26.7810125,119.5595,325.008,216.542666666666,37895299.468544,0.0,0.032152778,0.332013889,0.070902778,47.52909722,0.007777778,0.010694444,1.235555556,0.018194444,34.73923611,0.363055556,0.366895,0.004893,150.0,0.833397407820493,0.130063334221399
3433376,callithrix jacchus,primates,cebidae,273.6,290.21,135.0,2.0,2.24,60.24,144.0,455.99,943369.7903,0,1,0,wild,20,0,0,0,10,0,30,40,0,0,1.27985422583367,1,1,0,0,0,0,0,0,0,0,0,0,0,2,744605,5.525894551,2.981100464,25.56905,28.2021,26.6535833333334,3.39002,194.887,78.1523395833333,22153337.01747,0.0,0.842083333,19.11638889,0.027361111,1.296597222,4.364166667,0.0,32.98416667,0.665277778,30.22756944,0.011388889,0.071785,0.159008,126.0,1.37267301472464,0.0596924627637879
3433382,saguinus fuscicollis,primates,cebidae,298.8,393.99,283.71,1.0,1.8,90.1,148.0,406.61,1725223.212,0,1,0,wild,40,0,0,0,0,0,30,30,0,0,1.08889997534522,1,0,0,0,0,0,0,0,0,0,0,0,0,1,441,9.83994217,11.07380371,25.4004,26.923,26.3788166666667,71.5194,307.297,194.875075,5129542.090978,0.0,0.004791667,0.107777778,0.008194444,96.23923611,0.001041667,0.000833333,0.038472222,0.115138889,0.990972222,0.768402778,0.002083,0.000814,194.0,0.125073708799324,0.723426210542914
3433384,saguinus mystax,primates,cebidae,240.0,555.87,616.0,1.62,1.93,171.0,148.28,556.85,589295.458,0,1,0,wild,40,0,0,0,0,0,30,30,0,0,1.08889997534522,1,0,0,0,0,0,0,0,0,0,0,0,0,1,241,7.806608837,6.205950928,25.7373,27.0869,26.5768916666667,78.8452,303.082,201.571658333333,676540.545542,0.0,0.0,0.1389930555,0.0,97.61934028,0.0,0.0,0.0164583335,0.152048611,0.605,0.7710069445,0.000567,4.35e-05,193.0,0.106251143426964,0.689529108750366
3433386,saguinus nigricollis,primates,cebidae,242.4,450.0,223.0,2.9,1.8,82.53,140.0,638.75,213424.0601,0,1,0,wild,40,0,0,0,0,0,30,30,0,0,1.08889997534522,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37,9.83994217,11.07380371,25.2883,26.5839,26.076275,160.374,328.244,242.95025,924590.092163,0.0,0.021354167,0.1067708335,0.005486111,96.55402778,0.0005902775,0.000833333,0.037951389,0.0354166665,1.2052083335,0.8422569445,0.0007415,0.00074,197.5,0.132904562401548,0.699980629866175
