NCBI Taxon ID,envelope,circular,double_stranded,rna,segmented,positive_sense,negative_sense
2734510,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2776924,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2776966,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2776920,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2832643,,,,,,,
2493083,1.0,0.0,0.0,1.0,1.0,0.0,1.0
675389,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2794525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2814951,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2814960,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2830620,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2830621,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2821802,0.0,0.0,1.0,0.0,,0.0,0.0
2794528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2815032,,1.0,0.0,0.0,,0.0,0.0
2815033,,1.0,0.0,0.0,,0.0,0.0
2815044,,1.0,0.0,0.0,,0.0,0.0
2815058,,1.0,0.0,0.0,,0.0,0.0
2815021,,1.0,0.0,0.0,,0.0,0.0
2815031,,1.0,0.0,0.0,,0.0,0.0
2815036,,1.0,0.0,0.0,,0.0,0.0
2814940,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2814941,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2814994,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2794530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794556,0.0,0.0,1.0,0.0,,0.0,0.0
2794507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794555,0.0,0.0,1.0,0.0,,0.0,0.0
2794492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794554,0.0,0.0,1.0,0.0,,0.0,0.0
2794494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794569,0.0,0.0,1.0,0.0,,0.0,0.0
2794465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794566,0.0,0.0,1.0,0.0,,0.0,0.0
2794486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2814997,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2815000,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2815004,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2815002,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2815022,,1.0,0.0,0.0,,0.0,0.0
2815024,,1.0,0.0,0.0,,0.0,0.0
2815026,,1.0,0.0,0.0,,0.0,0.0
2815027,,1.0,0.0,0.0,,0.0,0.0
2815029,,1.0,0.0,0.0,,0.0,0.0
2815035,,1.0,0.0,0.0,,0.0,0.0
2815045,,1.0,0.0,0.0,,0.0,0.0
2815039,,1.0,0.0,0.0,,0.0,0.0
2815043,,1.0,0.0,0.0,,0.0,0.0
2815047,,1.0,0.0,0.0,,0.0,0.0
2815049,,1.0,0.0,0.0,,0.0,0.0
2815050,,1.0,0.0,0.0,,0.0,0.0
2815051,,1.0,0.0,0.0,,0.0,0.0
2815053,,1.0,0.0,0.0,,0.0,0.0
2815055,,1.0,0.0,0.0,,0.0,0.0
2815057,,1.0,0.0,0.0,,0.0,0.0
2815059,,1.0,0.0,0.0,,0.0,0.0
2815060,,1.0,0.0,0.0,,0.0,0.0
2815061,,1.0,0.0,0.0,,0.0,0.0
2815062,,1.0,0.0,0.0,,0.0,0.0
2815018,,1.0,0.0,0.0,,0.0,0.0
2815023,,1.0,0.0,0.0,,0.0,0.0
2815020,,1.0,0.0,0.0,,0.0,0.0
2815025,,1.0,0.0,0.0,,0.0,0.0
2815028,,1.0,0.0,0.0,,0.0,0.0
2815030,,1.0,0.0,0.0,,0.0,0.0
2815034,,1.0,0.0,0.0,,0.0,0.0
2815037,,1.0,0.0,0.0,,0.0,0.0
2815040,,1.0,0.0,0.0,,0.0,0.0
2815041,,1.0,0.0,0.0,,0.0,0.0
2815046,,1.0,0.0,0.0,,0.0,0.0
2815048,,1.0,0.0,0.0,,0.0,0.0
2815052,,1.0,0.0,0.0,,0.0,0.0
2815054,,1.0,0.0,0.0,,0.0,0.0
2815056,,1.0,0.0,0.0,,0.0,0.0
2815063,,1.0,0.0,0.0,,0.0,0.0
2814949,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2814950,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2814991,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2818228,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1306817,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12110,0.0,0.0,0.0,1.0,,1.0,0.0
2814911,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2814912,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2814913,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2814914,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3052465,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2811215,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2811223,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2810801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2803188,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2803189,0.0,0.0,1.0,1.0,1.0,0.0,0.0
3052371,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2798287,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2798291,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2798288,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2798286,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2798289,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2798290,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2785213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794340,1.0,0.0,0.0,1.0,0.0,1.0,0.0
11023,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2781379,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2781382,,,,,,,
2781374,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2781380,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2781381,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2781378,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2781375,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2781376,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2779174,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2777463,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2777467,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2777469,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2766951,1.0,1.0,0.0,1.0,,0.0,1.0
59301,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2759496,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2583050,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2761208,,1.0,0.0,0.0,,0.0,0.0
2761209,,1.0,0.0,0.0,,0.0,0.0
2761173,,1.0,0.0,0.0,,0.0,0.0
2761174,,1.0,0.0,0.0,,0.0,0.0
2761171,,1.0,0.0,0.0,,0.0,0.0
2761172,,1.0,0.0,0.0,,0.0,0.0
2761187,,1.0,0.0,0.0,,0.0,0.0
2761185,,1.0,0.0,0.0,,0.0,0.0
2761188,,1.0,0.0,0.0,,0.0,0.0
2761175,,1.0,0.0,0.0,,0.0,0.0
2761176,,1.0,0.0,0.0,,0.0,0.0
2761177,,1.0,0.0,0.0,,0.0,0.0
2761178,,1.0,0.0,0.0,,0.0,0.0
2761179,,1.0,0.0,0.0,,0.0,0.0
2761180,,1.0,0.0,0.0,,0.0,0.0
2761181,,1.0,0.0,0.0,,0.0,0.0
2761186,,1.0,0.0,0.0,,0.0,0.0
2761182,,1.0,0.0,0.0,,0.0,0.0
2761183,,1.0,0.0,0.0,,0.0,0.0
2761184,,1.0,0.0,0.0,,0.0,0.0
2761196,,1.0,0.0,0.0,,0.0,0.0
2761189,,1.0,0.0,0.0,,0.0,0.0
2761190,,1.0,0.0,0.0,,0.0,0.0
2761191,,1.0,0.0,0.0,,0.0,0.0
2761192,,1.0,0.0,0.0,,0.0,0.0
2761193,,1.0,0.0,0.0,,0.0,0.0
2761194,,1.0,0.0,0.0,,0.0,0.0
2761195,,1.0,0.0,0.0,,0.0,0.0
2761197,,1.0,0.0,0.0,,0.0,0.0
2761198,,1.0,0.0,0.0,,0.0,0.0
2761199,,1.0,0.0,0.0,,0.0,0.0
2761200,,1.0,0.0,0.0,,0.0,0.0
2761201,,1.0,0.0,0.0,,0.0,0.0
2761202,,1.0,0.0,0.0,,0.0,0.0
2761203,,1.0,0.0,0.0,,0.0,0.0
2761204,,1.0,0.0,0.0,,0.0,0.0
2761205,,1.0,0.0,0.0,,0.0,0.0
2761206,,1.0,0.0,0.0,,0.0,0.0
2761207,,1.0,0.0,0.0,,0.0,0.0
2759417,0.0,0.0,1.0,0.0,,0.0,0.0
2759407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759420,0.0,0.0,1.0,0.0,,0.0,0.0
2759403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759411,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2759413,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2759416,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2759415,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2759412,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2759419,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2592492,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2759414,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2558248,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2681591,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2590836,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2744857,1.0,0.0,1.0,0.0,,0.0,0.0
2728828,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2735304,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2735305,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2737672,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2737701,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2737667,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2737666,0.0,0.0,1.0,1.0,1.0,0.0,0.0
240876,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2734904,1.0,0.0,1.0,0.0,,0.0,0.0
2734905,1.0,0.0,1.0,0.0,,0.0,0.0
1954248,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2715178,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2715103,,,,,,,
1341019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052686,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2707191,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2707265,,,,,,,
2707192,,,,,,,
2707281,,,,,,,
2707247,,,,,,,
2707261,,,,,,,
2707258,,,,,,,
2707267,,,,,,,
2707241,,,,,,,
2707282,,,,,,,
2707225,,,,,,,
2707260,,,,,,,
2707222,,,,,,,
2707276,,,,,,,
2707213,,,,,,,
2707244,,,,,,,
2707269,,,,,,,
2707259,,,,,,,
2707217,,,,,,,
2707245,,,,,,,
2707268,,,,,,,
2707223,,,,,,,
2707279,,,,,,,
2707226,,,,,,,
2707255,,,,,,,
2707270,,,,,,,
2707251,,,,,,,
2707239,,,,,,,
2707215,,,,,,,
2707274,,,,,,,
2707236,,,,,,,
2707212,,,,,,,
2707273,,,,,,,
2707271,,,,,,,
2707264,,,,,,,
2707229,,,,,,,
2707262,,,,,,,
2707220,,,,,,,
2707201,,,,,,,
2707195,,,,,,,
2707254,,,,,,,
2707277,,,,,,,
2707286,,,,,,,
2707238,,,,,,,
2707206,,,,,,,
2707250,,,,,,,
2707266,,,,,,,
2707193,,,,,,,
2707230,,,,,,,
2707234,,,,,,,
2707231,,,,,,,
2707194,,,,,,,
2707228,,,,,,,
2707196,,,,,,,
2707227,,,,,,,
2707242,,,,,,,
2707209,,,,,,,
2707208,,,,,,,
2707275,,,,,,,
2707246,,,,,,,
2707240,,,,,,,
2707224,,,,,,,
2707204,,,,,,,
2707198,,,,,,,
2707290,,,,,,,
2707289,,,,,,,
2707283,,,,,,,
2707287,,,,,,,
2707278,,,,,,,
2707272,,,,,,,
2707207,,,,,,,
2707210,,,,,,,
2707200,,,,,,,
2707197,,,,,,,
2707263,,,,,,,
2707256,,,,,,,
2707205,,,,,,,
2707249,,,,,,,
2707214,,,,,,,
2707233,,,,,,,
2707199,,,,,,,
2707285,,,,,,,
2707232,,,,,,,
2707203,,,,,,,
2707219,,,,,,,
2707216,,,,,,,
2707253,,,,,,,
2707235,,,,,,,
2707284,,,,,,,
2707288,,,,,,,
2707211,,,,,,,
2707248,,,,,,,
2720902,,,,,,,
2720903,,,,,,,
2720900,,,,,,,
2720901,,,,,,,
2720905,,,,,,,
2720906,,,,,,,
2720909,,,,,,,
2720912,,,,,,,
2720910,,,,,,,
2720904,,,,,,,
2720908,,,,,,,
2720911,,,,,,,
2720913,,,,,,,
2720954,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2720955,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2720956,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2720938,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2720939,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2720940,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2720943,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2720944,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2720947,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2720948,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2720950,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2720953,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2720937,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2720957,,1.0,0.0,0.0,0.0,0.0,0.0
2720963,,1.0,0.0,0.0,0.0,0.0,0.0
2720964,,1.0,0.0,0.0,0.0,0.0,0.0
2720965,,1.0,0.0,0.0,0.0,0.0,0.0
2720967,,1.0,0.0,0.0,0.0,0.0,0.0
2717890,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2717889,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2233537,0.0,0.0,1.0,0.0,0.0,0.0,0.0
608831,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2582417,1.0,0.0,1.0,0.0,,0.0,0.0
2582418,1.0,0.0,1.0,0.0,,0.0,0.0
2712699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2711208,,,,,,,
3048184,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3050271,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2510842,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2846013,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1962258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2691032,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2691031,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2682574,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2681776,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2670734,1.0,0.0,1.0,0.0,,0.0,0.0
1146873,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2651593,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2651592,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2654971,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2609083,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2609082,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1391178,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2604331,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2604332,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2604333,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3059863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059966,0.0,0.0,1.0,0.0,,0.0,0.0
11983,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2605442,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2605443,1.0,0.0,0.0,1.0,,0.0,1.0
2605444,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2602416,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2592512,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2592516,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2592520,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2724194,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2592521,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2592494,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2592487,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2592488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592489,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2592491,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2592490,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2592486,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10407,1.0,1.0,1.0,0.0,,0.0,0.0
2592511,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2592510,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2592509,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2592493,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2592517,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2592518,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2571168,0.0,0.0,1.0,0.0,,0.0,0.0
2571169,0.0,0.0,1.0,0.0,,0.0,0.0
2565395,,,,,,,
2565399,,,,,,,
2565391,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2565393,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2565394,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2576440,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2576226,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2576227,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2576228,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2576229,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2565896,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2562557,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2562546,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2562547,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2562551,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2562548,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2562549,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2562550,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2562552,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2562553,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2562554,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2562555,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2562556,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2518641,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2495901,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2282480,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2489502,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2212748,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2212749,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2212751,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2212755,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2212790,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2212758,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2212761,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2212768,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2212769,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2212774,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2212776,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2212779,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2212780,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2212781,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2212784,1.0,0.0,0.0,1.0,1.0,0.0,1.0
197771,0.0,1.0,1.0,0.0,,0.0,0.0
2844056,1.0,1.0,0.0,1.0,,0.0,1.0
2320697,1.0,0.0,1.0,0.0,,0.0,0.0
1972612,1.0,0.0,0.0,1.0,,0.0,1.0
2304618,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2304054,1.0,0.0,1.0,0.0,,0.0,0.0
2249315,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2109366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330520,0.0,0.0,0.0,1.0,0.0,1.0,0.0
11036,1.0,0.0,0.0,1.0,0.0,1.0,0.0
291484,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1941434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219863,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2218660,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2560765,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2010275,,,,,,,
2217650,,,,,,,
2956041,,,,,,,
2219104,0.0,1.0,1.0,0.0,,0.0,0.0
2184269,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2078576,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2078577,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2078583,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2078581,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2171489,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2162686,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1534550,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2108520,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2115844,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2115842,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2115843,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2094724,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2094725,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3052393,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2086357,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2086349,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2080834,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2734526,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3059865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934038,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1934040,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2109652,0.0,0.0,1.0,0.0,,0.0,0.0
2734546,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1964371,0.0,0.0,0.0,1.0,0.0,1.0,0.0
