NCBI Taxon ID,size,gc,genes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
990668,0,0,0,0.2211051,-0.27078685,-0.056127086,0.21702933,0.22458151,0.21879147,0.016599283,0.023707863,0.0783414,-0.034242105,-0.1415654,-0.1766426,-0.18640748,-0.016466383,-0.02971885,0.123820946,0.16382375,-0.13459307,0.13013923,0.009557124,0.062735066,-0.23930559,0.21187341,-0.2635856,0.04186597,-0.10697605,-0.083181545,-0.19549297,-0.2045458,-0.078223325,-0.17064229,-0.35166076,-0.18614769,-0.12276374,0.19495076,0.032495074,-0.24359234,-0.22774707,-0.04609596,0.09750947,-0.1154044,0.31691867,0.014583185,0.133303,0.29765853,0.08170313,-0.31040758,0.14322038,-0.12705109,0.09449939
990669,0,0,0,0.2211051,-0.27078685,-0.056127086,0.21702933,0.22458151,0.21879147,0.016599283,0.023707863,0.0783414,-0.034242105,-0.1415654,-0.1766426,-0.18640748,-0.016466383,-0.02971885,0.123820946,0.16382375,-0.13459307,0.13013923,0.009557124,0.062735066,-0.23930559,0.21187341,-0.2635856,0.04186597,-0.10697605,-0.083181545,-0.19549297,-0.2045458,-0.078223325,-0.17064229,-0.35166076,-0.18614769,-0.12276374,0.19495076,0.032495074,-0.24359234,-0.22774707,-0.04609596,0.09750947,-0.1154044,0.31691867,0.014583185,0.133303,0.29765853,0.08170313,-0.31040758,0.14322038,-0.12705109,0.09449939
990670,0,0,0,0.2211051,-0.27078685,-0.056127086,0.21702933,0.22458151,0.21879147,0.016599283,0.023707863,0.0783414,-0.034242105,-0.1415654,-0.1766426,-0.18640748,-0.016466383,-0.02971885,0.123820946,0.16382375,-0.13459307,0.13013923,0.009557124,0.062735066,-0.23930559,0.21187341,-0.2635856,0.04186597,-0.10697605,-0.083181545,-0.19549297,-0.2045458,-0.078223325,-0.17064229,-0.35166076,-0.18614769,-0.12276374,0.19495076,0.032495074,-0.24359234,-0.22774707,-0.04609596,0.09750947,-0.1154044,0.31691867,0.014583185,0.133303,0.29765853,0.08170313,-0.31040758,0.14322038,-0.12705109,0.09449939
995017,0,0,0,0.072041295,-0.22353321,-0.11150832,0.1471315,0.15792687,0.12691656,0.19048534,0.015044529,0.05947823,0.0070911935,-0.02392545,-0.22395849,-0.13951226,-0.20283853,0.009993095,0.17575644,0.21950394,-0.18742098,0.07382003,-0.0014369562,-0.02533866,-0.06894297,0.042070165,-0.102681346,0.1957971,-0.04390499,-0.038391396,-0.21142858,-0.13553944,0.088465735,-0.19294107,-0.30853525,-0.258257,-0.21549752,0.15480666,0.08268642,-0.27333316,-0.1619605,-0.15373929,-0.068658456,-0.19738929,0.15264654,-0.11263783,0.07815368,0.24568118,0.06849077,-0.2477363,0.07620033,-0.20226932,0.13629355
1001627,0,0,0,0.23964667,-0.29348895,-0.05311057,0.17024335,0.1944158,0.22128198,0.04634797,0.050942443,0.08685745,-0.08288556,-0.1774587,-0.17103894,-0.17542563,3.1720847e-05,0.000524519,0.118698776,0.14098595,-0.12048968,0.11687643,0.042464852,0.010653336,-0.25472924,0.16447957,-0.27901384,0.029011484,-0.14675826,-0.032830402,-0.18501532,-0.19628718,-0.022339724,-0.17657755,-0.36039457,-0.20641933,-0.19510031,0.18555579,0.06261354,-0.2671078,-0.21747005,-0.039346002,0.09846863,-0.12828797,0.29209262,-0.012319054,0.08213342,0.3080281,0.06498342,-0.30800736,0.1117958,-0.14965135,0.053490028
1001628,0,0,0,0.23964667,-0.29348895,-0.05311057,0.17024335,0.1944158,0.22128198,0.04634797,0.050942443,0.08685745,-0.08288556,-0.1774587,-0.17103894,-0.17542563,3.1720847e-05,0.000524519,0.118698776,0.14098595,-0.12048968,0.11687643,0.042464852,0.010653336,-0.25472924,0.16447957,-0.27901384,0.029011484,-0.14675826,-0.032830402,-0.18501532,-0.19628718,-0.022339724,-0.17657755,-0.36039457,-0.20641933,-0.19510031,0.18555579,0.06261354,-0.2671078,-0.21747005,-0.039346002,0.09846863,-0.12828797,0.29209262,-0.012319054,0.08213342,0.3080281,0.06498342,-0.30800736,0.1117958,-0.14965135,0.053490028
1004021,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1004022,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1004778,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1006326,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1006327,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1027468,12233,51,5,0.14141855,-0.24391615,-0.19090849,0.088899165,0.24715464,0.3433914,-0.008637533,0.07971835,0.02136785,0.07837726,0.06491041,-0.1955006,-0.09664706,-0.008862443,0.004088984,-0.0051308395,0.09152918,-0.08018343,-0.06874129,0.0564569,0.0629898,-0.10174433,0.2130805,-0.22025591,0.10047397,-0.07867052,-0.12536065,-0.1468952,-0.15095693,0.08315259,-0.21189979,-0.30595008,-0.13719916,-0.1128862,0.1287637,0.0832499,-0.27926236,-0.18269947,-0.19028276,-0.07300966,-0.1363221,0.15023495,0.0071633197,-0.0143244155,0.16924292,-0.064782314,-0.15621607,0.040713456,-0.21318819,-0.09700276
1047190,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047191,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047192,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047193,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047194,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047195,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047196,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047197,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047198,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047199,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047200,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047201,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047202,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047203,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047204,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1047205,0,0,0,0.10519351,-0.09333182,-0.12075756,0.1270454,0.077817366,0.21415482,0.19060287,0.020865213,-0.013263557,0.11551049,-0.14108136,-0.22852409,-0.060783308,-0.12123041,0.083906084,0.14371805,0.23608187,-0.25198096,-0.13223876,0.16008642,-0.028076408,-0.056936637,0.11367804,-0.15515396,0.06737119,-0.15128934,-0.12026195,-0.3079275,-0.13718627,-0.0056732222,-0.116857976,-0.30379918,-0.12245098,-0.12615126,0.04526288,-0.07993242,-0.21642336,-0.13278517,-0.14412178,-0.02680082,-0.11072306,0.17116895,-0.03367738,0.116347745,0.06619601,0.05069848,-0.24833435,-0.014811363,-0.1921014,0.052652262
1048870,0,0,0,0.09019494,-0.1775823,-0.102845974,0.17518628,0.20601508,0.20500875,0.16778347,0.10674545,0.04895238,-0.0025539855,-0.08100772,-0.23145887,-0.18224618,-0.19781965,0.121140584,0.18992846,0.24127609,-0.18257423,0.113480754,0.01754107,0.036705527,-0.0428487,0.05602005,0.0026994795,0.15387848,-0.023866523,-0.06519075,-0.17505522,-0.1321907,0.10377741,-0.21144468,-0.3693087,-0.17021948,-0.23168571,0.21976414,0.069895364,-0.2828346,-0.17549112,-0.10324988,-0.042448923,-0.19540061,0.15482916,-0.06927815,0.08795794,0.24391562,-0.036240354,-0.19399121,0.08060695,-0.19867447,0.15347488
1048871,0,0,0,0.09019494,-0.1775823,-0.102845974,0.17518628,0.20601508,0.20500875,0.16778347,0.10674545,0.04895238,-0.0025539855,-0.08100772,-0.23145887,-0.18224618,-0.19781965,0.121140584,0.18992846,0.24127609,-0.18257423,0.113480754,0.01754107,0.036705527,-0.0428487,0.05602005,0.0026994795,0.15387848,-0.023866523,-0.06519075,-0.17505522,-0.1321907,0.10377741,-0.21144468,-0.3693087,-0.17021948,-0.23168571,0.21976414,0.069895364,-0.2828346,-0.17549112,-0.10324988,-0.042448923,-0.19540061,0.15482916,-0.06927815,0.08795794,0.24391562,-0.036240354,-0.19399121,0.08060695,-0.19867447,0.15347488
1049185,0,0,0,0.16427201,-0.21273068,-0.18173419,0.1701403,0.30756494,0.32966536,0.023084126,0.010064743,0.07921527,0.07250729,0.02427366,-0.19416697,-0.1421954,-0.06242193,0.0109522985,0.083408445,0.17675002,-0.069935076,-0.11003906,0.16609082,0.036948454,-0.20123374,0.2079671,-0.25409198,0.14262936,-0.12388692,-0.13218859,-0.20306513,-0.13167453,0.11124398,-0.20193875,-0.34398356,-0.18751442,-0.12212504,0.18100603,0.106564686,-0.30215526,-0.20454924,-0.09383389,-0.004836779,-0.11150785,0.20428598,-0.040786687,-0.019864243,0.15940763,0.0021798983,-0.16523269,0.03722688,-0.27251452,-0.08663353
1070859,0,0,0,0.20930038,-0.2579617,-0.09634854,0.326719,0.22638121,0.08165813,-0.008658312,0.0031411909,-0.08227206,-0.105599895,0.050907884,-0.30308738,-0.22671779,-0.15261984,0.1936054,0.07691767,0.21801257,-0.020249277,0.042355604,0.11917458,0.0032213964,-0.15087774,0.38327625,-0.03574103,-0.04784228,-0.19217417,0.03855518,-0.12272539,-0.10368717,0.15320063,-0.3053812,-0.37415606,-0.092980504,-0.14405382,0.31818223,0.119691886,-0.20648335,-0.056215767,-0.19088894,0.04636659,-0.15645237,0.10981501,0.037707806,-0.045675088,0.18831839,-0.027365789,-0.088115856,0.053347282,-0.22291006,0.1906097
1081802,0,0,0,0.09019494,-0.1775823,-0.102845974,0.17518628,0.20601508,0.20500875,0.16778347,0.10674545,0.04895238,-0.0025539855,-0.08100772,-0.23145887,-0.18224618,-0.19781965,0.121140584,0.18992846,0.24127609,-0.18257423,0.113480754,0.01754107,0.036705527,-0.0428487,0.05602005,0.0026994795,0.15387848,-0.023866523,-0.06519075,-0.17505522,-0.1321907,0.10377741,-0.21144468,-0.3693087,-0.17021948,-0.23168571,0.21976414,0.069895364,-0.2828346,-0.17549112,-0.10324988,-0.042448923,-0.19540061,0.15482916,-0.06927815,0.08795794,0.24391562,-0.036240354,-0.19399121,0.08060695,-0.19867447,0.15347488
1081803,0,0,0,0.09019494,-0.1775823,-0.102845974,0.17518628,0.20601508,0.20500875,0.16778347,0.10674545,0.04895238,-0.0025539855,-0.08100772,-0.23145887,-0.18224618,-0.19781965,0.121140584,0.18992846,0.24127609,-0.18257423,0.113480754,0.01754107,0.036705527,-0.0428487,0.05602005,0.0026994795,0.15387848,-0.023866523,-0.06519075,-0.17505522,-0.1321907,0.10377741,-0.21144468,-0.3693087,-0.17021948,-0.23168571,0.21976414,0.069895364,-0.2828346,-0.17549112,-0.10324988,-0.042448923,-0.19540061,0.15482916,-0.06927815,0.08795794,0.24391562,-0.036240354,-0.19399121,0.08060695,-0.19867447,0.15347488
1081804,0,0,0,0.09019494,-0.1775823,-0.102845974,0.17518628,0.20601508,0.20500875,0.16778347,0.10674545,0.04895238,-0.0025539855,-0.08100772,-0.23145887,-0.18224618,-0.19781965,0.121140584,0.18992846,0.24127609,-0.18257423,0.113480754,0.01754107,0.036705527,-0.0428487,0.05602005,0.0026994795,0.15387848,-0.023866523,-0.06519075,-0.17505522,-0.1321907,0.10377741,-0.21144468,-0.3693087,-0.17021948,-0.23168571,0.21976414,0.069895364,-0.2828346,-0.17549112,-0.10324988,-0.042448923,-0.19540061,0.15482916,-0.06927815,0.08795794,0.24391562,-0.036240354,-0.19399121,0.08060695,-0.19867447,0.15347488
1081805,0,0,0,0.09019494,-0.1775823,-0.102845974,0.17518628,0.20601508,0.20500875,0.16778347,0.10674545,0.04895238,-0.0025539855,-0.08100772,-0.23145887,-0.18224618,-0.19781965,0.121140584,0.18992846,0.24127609,-0.18257423,0.113480754,0.01754107,0.036705527,-0.0428487,0.05602005,0.0026994795,0.15387848,-0.023866523,-0.06519075,-0.17505522,-0.1321907,0.10377741,-0.21144468,-0.3693087,-0.17021948,-0.23168571,0.21976414,0.069895364,-0.2828346,-0.17549112,-0.10324988,-0.042448923,-0.19540061,0.15482916,-0.06927815,0.08795794,0.24391562,-0.036240354,-0.19399121,0.08060695,-0.19867447,0.15347488
1081806,0,0,0,0.09019494,-0.1775823,-0.102845974,0.17518628,0.20601508,0.20500875,0.16778347,0.10674545,0.04895238,-0.0025539855,-0.08100772,-0.23145887,-0.18224618,-0.19781965,0.121140584,0.18992846,0.24127609,-0.18257423,0.113480754,0.01754107,0.036705527,-0.0428487,0.05602005,0.0026994795,0.15387848,-0.023866523,-0.06519075,-0.17505522,-0.1321907,0.10377741,-0.21144468,-0.3693087,-0.17021948,-0.23168571,0.21976414,0.069895364,-0.2828346,-0.17549112,-0.10324988,-0.042448923,-0.19540061,0.15482916,-0.06927815,0.08795794,0.24391562,-0.036240354,-0.19399121,0.08060695,-0.19867447,0.15347488
1081807,0,0,0,0.09019494,-0.1775823,-0.102845974,0.17518628,0.20601508,0.20500875,0.16778347,0.10674545,0.04895238,-0.0025539855,-0.08100772,-0.23145887,-0.18224618,-0.19781965,0.121140584,0.18992846,0.24127609,-0.18257423,0.113480754,0.01754107,0.036705527,-0.0428487,0.05602005,0.0026994795,0.15387848,-0.023866523,-0.06519075,-0.17505522,-0.1321907,0.10377741,-0.21144468,-0.3693087,-0.17021948,-0.23168571,0.21976414,0.069895364,-0.2828346,-0.17549112,-0.10324988,-0.042448923,-0.19540061,0.15482916,-0.06927815,0.08795794,0.24391562,-0.036240354,-0.19399121,0.08060695,-0.19867447,0.15347488
1082545,0,0,0,0.20930038,-0.2579617,-0.09634854,0.326719,0.22638121,0.08165813,-0.008658312,0.0031411909,-0.08227206,-0.105599895,0.050907884,-0.30308738,-0.22671779,-0.15261984,0.1936054,0.07691767,0.21801257,-0.020249277,0.042355604,0.11917458,0.0032213964,-0.15087774,0.38327625,-0.03574103,-0.04784228,-0.19217417,0.03855518,-0.12272539,-0.10368717,0.15320063,-0.3053812,-0.37415606,-0.092980504,-0.14405382,0.31818223,0.119691886,-0.20648335,-0.056215767,-0.19088894,0.04636659,-0.15645237,0.10981501,0.037707806,-0.045675088,0.18831839,-0.027365789,-0.088115856,0.053347282,-0.22291006,0.1906097
1085621,0,0,0,0.20930038,-0.2579617,-0.09634854,0.326719,0.22638121,0.08165813,-0.008658312,0.0031411909,-0.08227206,-0.105599895,0.050907884,-0.30308738,-0.22671779,-0.15261984,0.1936054,0.07691767,0.21801257,-0.020249277,0.042355604,0.11917458,0.0032213964,-0.15087774,0.38327625,-0.03574103,-0.04784228,-0.19217417,0.03855518,-0.12272539,-0.10368717,0.15320063,-0.3053812,-0.37415606,-0.092980504,-0.14405382,0.31818223,0.119691886,-0.20648335,-0.056215767,-0.19088894,0.04636659,-0.15645237,0.10981501,0.037707806,-0.045675088,0.18831839,-0.027365789,-0.088115856,0.053347282,-0.22291006,0.1906097
